[GENERAL]
DATE=July 16, 2018 at 17:47:41
CYME_VERSION=7.00
CYMDIST_REVISION=06

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Favorite,Comments
MTDH120AA,120AA,NONE,MTDH1,0.327500,0.475697,0.202155,1.435970,3.336290,1.301540,342.500000,342.500000,342.500000,342.500000,342.500000,0,0.000000,0.000000,0,
MTDH150AA,150AA,NONE,MTDH1,0.262000,0.410197,0.193962,1.427770,3.401140,1.311290,395.450012,395.450012,395.450012,395.450012,395.450012,0,0.000000,0.000000,0,
MTDH35AA,35AA,NONE,MTDH1,1.122700,1.270900,0.243366,1.477180,2.976630,1.242950,155.470001,155.470001,155.470001,155.470001,155.470001,0,0.000000,0.000000,0,
MTDH70AA,70AA,NONE,MTDH1,0.561300,0.709497,0.219088,1.452900,2.768520,1.205120,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
MTDH95AA,95AA,NONE,MTDH1,0.413600,0.561797,0.209494,1.443300,3.257490,1.289370,294.739990,294.739990,294.739990,294.739990,294.739990,0,0.000000,0.000000,0,
MTH120AA,120AA,NONE,MTHH1,0.327500,0.475697,0.202155,1.435970,3.336290,1.325680,342.500000,342.500000,342.500000,342.500000,342.500000,0,0.000000,0.000000,0,
MTH150AA,150AA,NONE,MTHH1,0.262000,0.410197,0.193962,1.427770,3.401140,1.335800,395.450012,395.450012,395.450012,395.450012,395.450012,0,0.000000,0.000000,0,
MTH220AA,220AA,NONE,MTHH1,0.178600,0.326797,0.181929,1.415740,3.439480,1.341680,510.399994,510.399994,510.399994,510.399994,510.399994,0,0.000000,0.000000,0,
MTH70AA,70AA,NONE,RADH1,0.561300,0.709497,0.160554,1.569970,3.248570,1.195600,242.240005,242.240005,242.240005,242.240005,242.240005,0,0.000000,0.000000,0,
MTH95AA,95AA,NONE,MTHH1,0.413600,0.561797,0.209494,1.443300,3.257490,1.313060,294.739990,294.739990,294.739990,294.739990,294.739990,0,0.000000,0.000000,0,
OHLINE,DEFAULT,NONE,CONFIG3,0.700000,0.848200,0.425700,1.681500,3.199600,1.347700,233.000000,233.000000,233.000000,233.000000,233.000000,1,0.000000,0.000000,0,
2003,03_AC_G_ANDE,NONE,MTDH1,28.700001,28.848200,0.442433,1.676240,2.569320,1.165780,10.000000,10.000000,10.000000,10.000000,10.000000,1,0.000000,0.000000,0,

[LINE UNBALANCED]
FORMAT_LINEUNBALANCED=ID,CondID_A,CondID_B,CondID_C,CondID_N,SpacingID,Ra,Rb,Rc,Xa,Xb,Xc,Ba,Bb,Bc,AmpsA,AmpsB,AmpsC,AmpsA_1,AmpsB_1,AmpsC_1,AmpsA_2,AmpsB_2,AmpsC_2,AmpsA_3,AmpsB_3,AmpsC_3,AmpsA_4,AmpsB_4,AmpsC_4,LockImpedance,ShuntConductanceA,ShuntConductanceB,ShuntConductanceC,MutualResistanceAB,MutualResistanceBC,MutualResistanceCA,MutualReactanceAB,MutualReactanceBC,MutualReactanceCA,MutualShuntSusceptanceAB,MutualShuntSusceptanceBC,MutualShuntSusceptanceCA,MutualShuntConductanceAB,MutualShuntConductanceBC,MutualShuntConductanceCA,Favorite,Comments
4007,07_AC_G_ANDE,07_AC_G_ANDE,07_AC_G_ANDE,NONE,RADH1,18.517400,18.517400,18.517400,0.800500,0.800500,0.800500,2.159300,2.159300,2.159300,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,34.400002,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
RAMH∫1-16,16AA,16AA,16AA,16AA,RAMH1,2.584190,2.584190,2.584190,0.778751,0.778750,0.778750,2.470490,2.470490,2.470490,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
RAMH∫1-16CP,16AA,16AA,16AA,16AA,RAMH1,4.911800,4.911800,4.911800,0.673600,0.673600,0.673600,2.470500,2.470500,2.470500,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
4035,35AA,35AA,35AA,NONE,MRT,0.580000,0.580000,0.580000,0.418000,0.418000,0.418000,2.092850,2.092800,2.092800,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
DEFAULT,35AA,NONE,NONE,NONE,MMHH1,1.172100,0.000000,0.000000,0.654636,0.000000,0.000000,2.033650,0.000000,0.000000,155.470001,0.000000,0.000000,155.470001,0.000000,0.000000,155.470001,0.000000,0.000000,155.470001,0.000000,0.000000,155.470001,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
4003,03_AC_G_ANDE,03_AC_G_ANDE,03_AC_G_ANDE,NONE,RADH1,28.749400,28.749400,28.749400,0.853700,0.853700,0.853700,1.954500,1.954500,1.954500,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
RAMH∫1-35,35AA,35AA,35AA,35AA,RAMH1,1.289750,1.289750,1.289750,0.678016,0.678010,0.678010,2.644600,2.644600,2.644600,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
RAMH∫1-35CP,35AA,35AA,35AA,35AA,RAMH1,2.245400,2.245400,2.245400,0.624400,0.624400,0.624400,2.644600,2.644600,2.644600,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
REMH∫1-35,35AA,35AA,35AA,35AA,REMH1,1.293880,1.293900,1.293900,0.674545,0.674500,0.674500,3.085880,3.085900,3.085900,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,155.470001,1,0.000000,0.000000,0.000000,0.513528,0.513528,0.513528,1.175658,1.175658,1.175658,-3.258960,-3.258960,-3.258960,0.000000,0.000000,0.000000,0,
REMH∫1-16,16AA,16AA,16AA,16AA,REMH1,2.586840,2.586800,2.586800,0.777573,0.777600,0.777600,2.846260,2.846300,2.846300,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0.000000,0.392817,0.392817,0.392817,1.410939,1.410939,1.410939,-2.888853,-2.888853,-2.888853,0.000000,0.000000,0.000000,0,
4025,25AA,25AA,25AA,NONE,MMHH1,0.810600,0.810600,0.810600,0.405000,0.405000,0.405000,1.997300,1.997300,1.997300,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,125.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
4016,16_AL_A_ANDE,16_AL_A_ANDE,16_AL_A_ANDE,NONE,MRT,1.252700,1.252700,1.252700,0.412000,0.412000,0.412000,1.997400,1.997400,1.997400,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,94.400002,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
6070,70AA,70AA,70AA,NONE,MMHH1,0.360000,0.360000,0.360000,0.407000,0.407000,0.407000,2.120400,2.120400,2.120400,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,242.240005,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,

[INDUCTION MOTOR]
FORMAT_INDUCTIONMOTOR=ID,RatedPower,RatedVoltageKVLL,Efficiency,FullLoadPF,Type,RatedSpeed,SubTransientResistance,SubTransientReactance,ANSIMotorGroup,LockedRotorPF,NEMA,KVA_HPRatio,SymbolID,ComputeMode,ImpedanceUnit,Favorite,Comments
DEFAULT,1000.000000,0.480000,85.000000,85.000000,2,0.000000,0.000000,0.000000,1,40.000000,4,5.000000,0,0,0,0,
M-100HP,100.000000,0.480000,87.000000,85.000000,2,0.000000,0.000000,0.000000,1,40.000000,4,5.000000,0,0,0,0,
M-200HP,200.000000,0.480000,87.000000,85.000000,2,0.000000,0.000000,0.000000,1,40.000000,4,5.000000,0,0,0,0,
M-5000KW,2788.199951,23.000000,95.000000,86.000000,2,0.000000,0.000000,0.000000,1,76.000000,4,2.000000,4,0,0,0,
M-500HP,500.000000,0.480000,87.000000,85.000000,2,0.000000,0.000000,0.000000,1,40.000000,4,5.000000,0,0,0,0,
M-50HP,50.000000,0.480000,87.000000,85.000000,2,0.000000,0.000000,0.000000,1,40.000000,4,5.000000,0,0,0,0,

[SYNCHRONOUS MOTOR]
FORMAT_SYNCHRONOUSMOTOR=ID,RatedVoltageKVLL,RatedPower,Efficiency,FullLoadPF,SynchronousSpeed,NumberOfPoles,Connection,SubTransientResistance,SubTransientReactance,XdSaturated,ZeroSequenceResistance,ZeroSequenceReactance,GroundingResistance,GroundingReactance,SymbolID,ImpedanceUnit,NegativeSequenceResistance,NegativeSequenceReactance,Favorite,Comments
DEFAULT,0.480000,1000.000000,85.000000,85.000000,3600.000000,2,0,0.010000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.010000,0.050000,0,

[INDUCTION GENERATOR]
FORMAT_INDUCTIONGENERATOR=ID,KVA,KVLL,ActiveGeneration,PF,RatedSpeed,ANSIMotorGroup,SubTransientResistance,SubTransientReactance,SymbolID,AutoComputeFromEqCircuit,ImpedanceUnit,Efficiency,Favorite,Comments
DEFAULT,150.000000,13.800000,100.000000,-85.000000,1850.000000,0,0.010000,0.050000,0,0,0,90.000000,0,

[SYNCHRONOUS GENERATOR]
FORMAT_SYNCHRONOUSGENERATOR=ID,KVA,KVLL,ActiveGeneration,PF,MaxKVAR,MinKVAR,ConnectionConfiguration,R1,X1,R0,X0,Rg,Xg,TransientResistance,TransientReactance,SubtransientResistance,SubtransientReactance,NumberOfPoles,SymbolID,ImpedanceUnit,FixedQLimits,NegativeSequenceResistance,NegativeSequenceReactance,Favorite,Comments
G1,100.000000,4.160000,50.000000,87.000000,25.000000,0.000000,0,0.001000,0.010000,0.001000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,
G2,100.000000,7.620000,50.000000,87.000000,25.000000,0.000000,0,0.001000,0.010000,0.001000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,
G23,150.000000,23.000000,100.000000,85.000000,50.000000,0.000000,0,0.100000,0.500000,0.100000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,
DEFAULT,150.000000,13.800000,100.000000,85.000000,50.000000,0.000000,0,0.100000,0.500000,0.100000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0.000000,0.000000,0,

[ELECTRONIC CONVERTER GENERATOR]
FORMAT_ELECTRONICCONVERTERGENERATOR=ID,KVA,KVLL,ActiveGeneration,PF,FaultContribution,Converter,SymbolID,Favorite,Comments
DEFAULT,150.000000,13.800000,100.000000,-85.000000,100.000000,0,0,0,

[REGULATOR]
FORMAT_REGULATOR=ID,Type,KVA,KVA_1,KVA_2,KVA_3,KVA_4,KVLN,MaxBuck,MaxBoost,Taps,Bandwidth,CT,PT,Reversible,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,ConstructionType,EnableBonusRating,BonusRating1,BonusRating2,BonusRating3,BonusRating4,RegulationRange1,RegulationRange2,RegulationRange3,RegulationRange4,MaxRatingCurrent,SymbolID,Favorite,Comments
DEFAULT,0,240.000000,240.000000,240.000000,240.000000,240.000000,24.000000,10.000000,10.000000,32,2.000000,100.000000,60.000000,0,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,7,0,
REG-050A,0,72.000000,72.000000,72.000000,72.000000,72.000000,14.400000,15.000000,15.000000,32,2.000000,100.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,7,0,
REG-075A,0,108.000000,108.000000,108.000000,108.000000,108.000000,14.400000,10.000000,10.000000,32,2.000000,100.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0,0,
REG-100A,0,240.000000,240.000000,240.000000,240.000000,240.000000,24.000000,10.000000,10.000000,32,2.000000,100.000000,200.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,117,0,
REG-150A,0,216.000000,216.000000,216.000000,216.000000,216.000000,14.400000,10.000000,10.000000,32,2.000000,150.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,117,0,
REG-160A,0,150.000000,150.000000,150.000000,150.000000,150.000000,14.400000,10.000000,10.000000,32,2.000000,100.000000,60.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0,0,
REG-200A,0,960.000000,960.000000,96.000000,960.000000,96.000000,24.000000,10.000000,10.000000,32,2.000000,200.000000,200.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,117,0,
REG-219A,0,315.000000,315.000000,315.000000,315.000000,315.000000,14.400000,10.000000,10.000000,32,2.000000,250.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0,0,
REG-250A,0,600.000000,600.000000,600.000000,600.000000,600.000000,24.000000,10.000000,10.000000,32,2.000000,250.000000,200.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,117,0,
REG-328A,0,472.000000,472.000000,472.000000,472.000000,472.000000,14.400000,10.000000,10.000000,32,2.000000,400.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0,0,
REG-438A,0,631.000000,631.000000,631.000000,631.000000,631.000000,14.400000,10.000000,10.000000,32,2.000000,500.000000,120.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0,0,
REG-400A,0,960.000000,960.000000,960.000000,960.000000,960.000000,24.000000,10.000000,10.000000,32,2.000000,400.000000,400.000000,1,,,,,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,117,0,

[SWITCH]
FORMAT_SWITCH=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,RemoteControlled,Automated,Favorite,Comments
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,,,,,,,,0,0,0,0,0,0,
DUMMY,500.000000,500.000000,500.000000,500.000000,500.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
SBC,630.000000,630.000000,630.000000,630.000000,630.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
SL,400.000000,400.000000,400.000000,400.000000,400.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,
SLT,400.000000,400.000000,400.000000,400.000000,400.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,

[BREAKER]
FORMAT_BREAKER=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,InterruptingRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,SinglePhaseTripping,RemoteControlled,Automated,Favorite,Comments
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,0.000000,,,,,,,,0,0,0,0,0,0,0,

[FUSE]
FORMAT_FUSE=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,InterruptingRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,Favorite,Comments,Manufacturer,Model,TCCRating
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,0.000000,,,,,,,,13,14,0,0,,,,
FUS-100A,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
FUS-15A,15.000000,15.000000,15.000000,15.000000,15.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
FUS3,3.000000,3.000000,3.000000,3.000000,3.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
FUS-3A,3.000000,3.000000,3.000000,3.000000,3.000000,24.000000,1,0.000000,,,,,,,,13,14,0,0,,,,
FUS-5A,5.000000,5.000000,5.000000,5.000000,5.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-10,10.000000,10.000000,10.000000,10.000000,10.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-100,100.000000,100.000000,100.000000,100.000000,100.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-12,12.000000,12.000000,12.000000,12.000000,12.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-125,125.000000,125.000000,125.000000,125.000000,125.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-15,15.000000,15.000000,15.000000,15.000000,15.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-150,150.000000,150.000000,150.000000,150.000000,150.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-20,20.000000,20.000000,20.000000,20.000000,20.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-200,200.000000,200.000000,200.000000,200.000000,200.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-25,25.000000,25.000000,25.000000,25.000000,25.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-3,3.000000,3.000000,3.000000,3.000000,3.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-30,30.000000,30.000000,30.000000,30.000000,30.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-40,40.000000,40.000000,40.000000,40.000000,40.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-5,5.000000,5.000000,5.000000,5.000000,5.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-50,50.000000,50.000000,50.000000,50.000000,50.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-6,6.000000,6.000000,6.000000,6.000000,6.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-65,65.000000,65.000000,65.000000,65.000000,65.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-7,7.000000,7.000000,7.000000,7.000000,7.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_POSIT-80,80.000000,80.000000,80.000000,80.000000,80.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
S&C_SM-400E,400.000000,400.000000,400.000000,400.000000,400.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
SEC-100A,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,,,
SF,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,,,,,,,,13,14,0,0,,,,
FUS-1A,1.000000,1.000000,1.000000,1.000000,1.000000,24.000000,1,0.000000,,,,,,,,13,14,0,0,,,,

[LVCB]
FORMAT_LVCB=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,InterruptingRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,SinglePhaseTripping,RemoteControlled,Automated,Favorite,Comments,LVCBType,Manufacturer,Model
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,0.000000,,,,,,,,0,0,0,0,0,0,0,,0,,
BREAKER,400.000000,400.000000,400.000000,400.000000,400.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
LVCB-SS-100A,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
REC-3A-150A,150.000000,150.000000,150.000000,150.000000,150.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
REL-100A,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
S&C_POSIT-10,10.000000,10.000000,10.000000,10.000000,10.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
S&C_POSIT-12,12.000000,12.000000,12.000000,12.000000,12.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
S&C_POSIT-15,12.000000,12.000000,12.000000,12.000000,12.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
S&C_POSIT-20,12.000000,12.000000,12.000000,12.000000,12.000000,24.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
SW-100A,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,

[MISCELLANEOUS]
FORMAT_MISCELLANEOUS=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,SymbolOpenID,SymbolCloseID,Favorite,Comments
DEFAULT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,0,0,0,Miscellaneous Equipment

[RECLOSER]
FORMAT_RECLOSER=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,InterruptingRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,SinglePhaseTripping,RemoteControlled,Automated,Favorite,Comments,RecloserType,ControlType,Model
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,0.000000,,,,,,,,0,0,0,0,0,0,0,,0,,
3H_50,50.000000,50.000000,50.000000,50.000000,50.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
4E_100,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
4E_140,140.000000,140.000000,140.000000,140.000000,140.000000,19.920000,1,0.000000,,,,,,,,18,18,0,0,0,0,0,,0,,
4E_280,280.000000,280.000000,280.000000,280.000000,280.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
